sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinus_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,Ecological Notes,Processing Notes
007_GEM_7_10m,0,0,0,0,1,83,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,76.7 51.0,2210RL_007,7,7,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_4_100m_01,1,0,1,2,1,80,1,202210,20221015,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,76.7 51.0,2210RL_007,7,4,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_4_100m_02,0,0,0,0,2,81,1,202210,20221015,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,76.7 51.0,2210RL_007,7,4,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_6_41m_01,0,0,0,0,1,90,1,202210,20221015,MFU,2,RREAS,2,CTD,1,41,2000,1400 - 2000,76.7 51.0,2210RL_007,7,6,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_8_10m_01,0,0,0,0,1,84,1,202210,20221015,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,76.7 51.0,2210RL_007,7,8,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_8_10m_02,0,0,0,0,2,85,1,202210,20221015,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,76.7 51.0,2210RL_007,7,8,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
007_Win_8_10m_03,0,0,0,0,3,86,1,202210,20221015,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,76.7 51.0,2210RL_007,7,8,35.02221167,-119.0820317,"smell of sewage on station, smell in lab, and on all following stations for the trip","smell of sewage on station, smell in lab, and on all following stations for the trip"
008_GEM_1_70m,0,0,0,0,1,95,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,70,1000,800 - 1000,76.7 49.0,2210RL_008,8,1,35.08164,-119.2044617,0,0
008_GEM_2_15m,0,0,0,0,1,93,1,202210,20221015,MFU,2,GEMCAP,1,CTD,1,15,1000,800 - 1000,76.7 49.0,2210RL_008,8,2,35.08164,-119.2044617,0,0
008_GEM_3_5m,0,0,0,0,1,94,2,202210,20221015,MFU,2,GEMCAP,1,CTD,1,5,1000,800 - 1000,76.7 49.0,2210RL_008,8,3,35.08164,-119.2044617,0,0
009_GEM_1_515m,0,0,0,0,1,109,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,73.3 60.0,2210RL_009,9,1,35.30843167,-120.0413667,0,0
009_GEM_5_Chlamax_20m,0,0,0,0,1,105,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,20,1000,800 - 1000,73.3 60.0,2210RL_009,9,5,35.30843167,-120.0413667,0,0
009_GEM_7_10m,0,0,0,0,1,100,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 60.0,2210RL_009,9,7,35.30843167,-120.0413667,0,0
009_Win_4_100m_01,0,0,0,0,1,97,1,202210,20221016,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 60.0,2210RL_009,9,4,35.30843167,-120.0413667,0,0
009_Win_4_100m_02,0,0,0,0,2,98,1,202210,20221016,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 60.0,2210RL_009,9,4,35.30843167,-120.0413667,0,0
009_Win_6_Chlamax_20m_02,0,0,0,0,2,107,1,202210,20221016,MFU,2,RREAS,2,CTD,1,20,2000,1400 - 2000,73.3 60.0,2210RL_009,9,6,35.30843167,-120.0413667,0,0
009_Win_8_10m_01,0,0,0,0,1,101,1,202210,20221016,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 60.0,2210RL_009,9,8,35.30843167,-120.0413667,0,0
009_Win_8_10m_03,0,0,0,0,3,103,1,202210,20221016,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 60.0,2210RL_009,9,8,35.30843167,-120.0413667,0,0
010_GEM_1_515m,0,0,0,0,1,123,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,515,2000,1400 - 2000,73.3 55.0,2210RL_010,10,1,35.48039167,-120.38518,0,0
010_GEM_2_170m,0,0,0,0,1,118,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,170,2000,1400 - 2000,73.3 55.0,2210RL_010,10,2,35.48039167,-120.38518,0,0
010_Win_4_100m_01,0,0,0,0,1,111,1,202210,20221016,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,73.3 55.0,2210RL_010,10,4,35.48039167,-120.38518,0,0
010_Win_8_10m_01,0,0,0,0,1,115,1,202210,20221016,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 55.0,2210RL_010,10,8,35.48039167,-120.38518,0,0
011_GEM_1_515m,0,0,0,0,1,137,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,73.3 52.1,2210RL_011,11,1,35.57421833,-120.5827717,0,0
011_GEM_2_170m,0,0,0,0,1,132,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,73.3 52.1,2210RL_011,11,2,35.57421833,-120.5827717,0,0
011_GEM_5_Chlamax_18m,0,0,0,0,1,133,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,18,1000,800 - 1000,73.3 52.1,2210RL_011,11,5,35.57421833,-120.5827717,0,0
011_Win_4_100m_03,0,0,0,0,3,127,1,202210,20221016,MFU,2,RREAS,2,CTD,1,100,1800,1400 - 2000,73.3 52.1,2210RL_011,11,4,35.57421833,-120.5827717,0,0
011_Win_6_Chlamax_18m_01,0,0,0,0,1,134,1,202210,20221016,MFU,2,RREAS,2,CTD,1,18,2000,1400 - 2000,73.3 52.1,2210RL_011,11,6,35.57421833,-120.5827717,0,0
012_GEM_1_60m,0,0,0,0,1,142,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,60,1000,800 - 1000,73.3 50.0,2210RL_012,12,1,35.63402167,-120.7119117,0,0
012_GEM_3_10m,0,0,0,0,1,138,1,202210,20221016,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,73.3 50.0,2210RL_012,12,3,35.63402167,-120.7119117,0,0
012_Win_2_60m_01,0,0,0,0,1,143,1,202210,20221016,MFU,2,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,0,0
012_Win_2_60m_02,0,0,0,0,2,144,1,202210,20221016,MFU,2,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,0,0
012_Win_2_60m_03,0,0,0,0,3,145,1,202210,20221016,MFU,2,RREAS,2,CTD,1,60,2000,1400 - 2000,73.3 50.0,2210RL_012,12,2,35.63402167,-120.7119117,0,0
012_Win_4_10m_01,0,0,0,0,1,139,1,202210,20221016,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,0,0
012_Win_4_10m_03,0,0,0,0,3,141,1,202210,20221016,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,73.3 50.0,2210RL_012,12,4,35.63402167,-120.7119117,0,0
013_GEM_1_515m,0,0,0,0,1,158,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 66.7,2210RL_013,13,1,35.65952833,-121.16355,0,0
013_GEM_2_170m,0,0,0,0,1,153,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 66.7,2210RL_013,13,2,35.65952833,-121.16355,0,0
013_GEM_5_Chlamax_46m,0,0,0,0,1,154,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,46,1000,800 - 1000,70.0 66.7,2210RL_013,13,5,35.65952833,-121.16355,0,0
013_Win_4_100m_02,0,0,0,0,2,148,1,202210,20221017,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 66.7,2210RL_013,13,4,35.65952833,-121.16355,0,0
013_Win_6_46m_02,0,0,0,0,2,156,1,202210,20221017,MFU,2,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 66.7,2210RL_013,13,6,35.65952833,-121.16355,0,0
013_Win_8_10m_01,0,0,0,0,1,151,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,0,0
013_Win_8_10m_03,0,0,0,0,2,152,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 66.7,2210RL_013,13,8,35.65952833,-121.16355,0,0
014_GEM_1_515m,0,0,0,0,1,172,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,70.0 63.6,2210RL_014,14,1,35.7642,-121.3789217,0,0
014_GEM_2_170m,0,0,0,0,1,167,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,70.0 63.6,2210RL_014,14,2,35.7642,-121.3789217,0,0
014_GEM_3_100m,1,0,1,49,1,159,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,100,1000,800 - 1000,70.0 63.6,2210RL_014,14,3,35.7642,-121.3789217,0,0
014_GEM_7_10m,0,0,0,0,1,163,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,70.0 63.6,2210RL_014,14,7,35.7642,-121.3789217,0,0
014_Win_4_100m_01,0,0,0,0,1,160,1,202210,20221017,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,0,0
014_Win_4_100m_02,0,0,0,0,2,161,1,202210,20221017,MFU,2,RREAS,2,CTD,1,100,2000,1400 - 2000,70.0 63.6,2210RL_014,14,4,35.7642,-121.3789217,0,0
014_Win_6_Chlamax_46m_01,0,0,0,0,1,169,1,202210,20221017,MFU,2,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,0,0
014_Win_6_Chlamax_46m_02,0,0,0,0,2,170,1,202210,20221017,MFU,2,RREAS,2,CTD,1,46,2000,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,0,0
014_Win_6_Chlamax_46m_03,0,0,0,0,3,171,1,202210,20221017,MFU,2,RREAS,2,CTD,1,46,1400,1400 - 2000,70.0 63.6,2210RL_014,14,6,35.7642,-121.3789217,0,0
014_Win_8_10m_02,0,0,0,0,2,165,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,0,0
014_Win_8_10m_03,0,0,0,0,3,166,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,70.0 63.6,2210RL_014,14,8,35.7642,-121.3789217,0,0
015_GEM_1_515m,0,0,0,0,1,183,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,515,1000,800 - 1000,68.1 55.9,2210RL_015,15,1,36.34642,-121.6896133,0,0
015_GEM_2_170m,0,0,0,0,1,178,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,170,1000,800 - 1000,68.1 55.9,2210RL_015,15,2,36.34642,-121.6896133,0,0
015_GEM_3_100m,0,0,0,0,1,173,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,100,1000,800 - 1000,68.1 55.9,2210RL_015,15,3,36.34642,-121.6896133,0,0
015_GEM_5_Chlamax_20m,0,0,0,0,1,179,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,20,1000,800 - 1000,68.1 55.9,2210RL_015,15,5,36.34642,-121.6896133,0,0
015_GEM_7_10m,0,0,0,0,1,174,1,202210,20221017,MFU,2,GEMCAP,1,CTD,1,10,1000,800 - 1000,68.1 55.9,2210RL_015,15,7,36.34642,-121.6896133,0,0
015_Win_6_Chlamax_20m_01,0,0,0,0,1,175,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,6,36.34642,-121.6896133,0,0
015_Win_8_10m_01,0,0,0,0,1,180,1,202210,20221017,MFU,2,RREAS,2,CTD,1,20,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,0,0
015_Win_8_10m_02,0,0,0,0,2,176,1,202210,20221017,MFU,2,RREAS,2,CTD,1,10,2000,1400 - 2000,68.1 55.9,2210RL_015,15,8,36.34642,-121.6896133,0,0
016_GEM_1_420m,0,0,0,0,1,187,1,202210,20221018,MFU,2,GEMCAP,1,CTD,1,420,1000,800 - 1000,83.6 51.5,2210RL_016,16,1,33.81013333,-119.8715217,0,0
016_GEM_4_Chlamax_21m,0,0,0,0,1,186,1,202210,20221018,MFU,2,GEMCAP,1,CTD,1,21,1000,800 - 1000,83.6 51.5,2210RL_016,16,4,33.81013333,-119.8715217,0,0
016_GEM_5_5m,0,0,0,0,1,188,1,202210,20221018,MFU,2,GEMCAP,1,CTD,1,5,1000,800 - 1000,83.6 51.5,2210RL_016,16,5,33.81013333,-119.8715217,0,0
202210_068.1_055.9_10,0,0,0,0,1,195,1,202210,20221017,MFU,2,NCOG,3,CTD,1,10,2000,NA,68.1 55.9,2210RL_015,15,7,36.34642,-122.3103867,0,0
202210_068.1_055.9_100,0,0,0,0,1,196,1,202210,20221017,MFU,2,NCOG,3,CTD,1,100,6000,NA,68.1 55.9,2210RL_015,15,3,36.34642,-122.3103867,0,0
202210_068.1_055.9_170,0,0,0,0,1,197,1,202210,20221017,MFU,2,NCOG,3,CTD,1,170,6000,NA,68.1 55.9,2210RL_015,15,2,36.34642,-122.3103867,0,0
202210_070.0_063.3_170,0,0,0,0,1,198,1,202210,20221017,MFU,2,NCOG,3,CTD,1,170,6000,NA,70.0 63.6,2210RL_014,14,2,35.7642,-122.6210783,0,0
202210_070.0_063.6_10,0,0,0,0,1,199,1,202210,20221017,MFU,2,NCOG,3,CTD,1,10,2000,NA,70.0 63.6,2210RL_014,14,7,35.7642,-122.6210783,0,0
202210_070.0_063.6_515,0,0,0,0,1,200,1,202210,20221017,MFU,2,NCOG,3,CTD,1,515,6000,NA,70.0 63.6,2210RL_014,14,1,35.7642,-122.6210783,0,0
202210_070.0_066.7_10,1,0,1,8,1,201,1,202210,20221017,MFU,2,NCOG,3,CTD,1,10,1800,NA,70.0 66.7,2210RL_013,13,7,35.65952833,-122.83645,0,0
202210_070.0_066.7_100,0,0,0,0,1,202,1,202210,20221017,MFU,2,NCOG,3,CTD,1,100,6000,NA,70.0 66.7,2210RL_013,13,3,35.65952833,-122.83645,0,0
202210_070.0_066.7_170,0,0,0,0,1,203,1,202210,20221017,MFU,2,NCOG,3,CTD,1,170,6000,NA,70.0 66.7,2210RL_013,13,2,35.65952833,-122.83645,0,0
202210_073.3_052.1_100,0,0,0,0,1,204,1,202210,20221016,MFU,2,NCOG,3,CTD,1,100,6000,NA,73.3 52.1,2210RL_011,11,3,35.57421833,-121.4172283,0,0
202210_073.3_052.1_515,0,0,0,0,1,205,1,202210,20221016,MFU,2,NCOG,3,CTD,1,515,6000,NA,73.3 52.1,2210RL_011,11,1,35.57421833,-121.4172283,0,0
202210_073.3_055.0_100,0,0,0,0,1,206,1,202210,20221016,MFU,2,NCOG,3,CTD,1,100,6000,NA,73.3 55.0,2210RL_010,10,3,35.48039167,-121.61482,0,0
202210_073.3_055.0_17,0,0,0,0,1,207,1,202210,20221016,MFU,2,NCOG,3,CTD,1,17,2000,NA,73.3 55.0,2210RL_010,10,5,35.48039167,-121.61482,0,0
202210_073.3_055.0_515,0,0,0,0,1,208,1,202210,20221016,MFU,2,NCOG,3,CTD,1,515,6000,NA,73.3 55.0,2210RL_010,10,1,35.48039167,-121.61482,0,0
202210_073.3_060.0_10,0,0,0,0,1,209,1,202210,20221016,MFU,2,NCOG,3,CTD,1,10,2000,NA,73.3 60.0,2210RL_009,9,7,35.30843167,-121.9586333,0,0
202210_073.3_060.0_100,0,0,0,0,1,210,1,202210,20221016,MFU,2,NCOG,3,CTD,1,100,6000,NA,73.3 60.0,2210RL_009,9,3,35.30843167,-121.9586333,0,0
202210_076.7_049.0_15,0,0,0,0,1,211,1,202210,20221015,MFU,2,NCOG,3,CTD,1,15,5200,NA,76.7 49.0,2210RL_008,8,2,35.08164,-120.7955383,0,0
202210_076.7_049.0_5,0,0,0,0,1,212,1,202210,20221015,MFU,2,NCOG,3,CTD,1,5,2000,NA,76.7 49.0,2210RL_008,8,3,35.08164,-120.7955383,0,Chl max at 5m
202210_076.7_049.0_70,0,0,0,0,1,213,1,202210,20221015,MFU,2,NCOG,3,CTD,1,70,5200,NA,76.7 49.0,2210RL_008,8,1,35.08164,-120.7955383,0,0
202210_076.7_051.0_10,0,0,0,0,1,214,1,202210,20221015,MFU,2,NCOG,3,CTD,1,10,2000,NA,76.7 51.0,2210RL_007,7,7,35.02221167,-120.9179683,0,May be labeld 76.7_049.0
202210_076.7_051.0_170,0,0,0,0,1,215,1,202210,20221015,MFU,2,NCOG,3,CTD,1,170,6000,NA,76.7 51.0,2210RL_007,7,2,35.02221167,-120.9179683,0,May be labeld 76.7_049.0
202210_076.7_051.0_230,0,0,0,0,1,216,1,202210,20221015,MFU,2,NCOG,3,CTD,1,230,6000,NA,76.7 51.0,2210RL_007,7,1,35.02221167,-120.9179683,0,May be labeld 76.7_049.0
202210_076.7_055.0_10,0,0,0,0,1,217,1,202210,20221015,MFU,2,NCOG,3,CTD,1,10,2000,NA,76.7 55.0,2210RL_006,6,7,34.87891833,-121.2154567,0,May be labeled 76.7_51 Chl max at 8m. Bonus depth at ~10m
202210_076.7_055.0_100,0,0,0,0,1,218,1,202210,20221015,MFU,2,NCOG,3,CTD,1,100,5800,NA,76.7 55.0,2210RL_006,6,3,34.87891833,-121.2154567,0,May be labeled 76.7_51 
202210_076.7_055.0_170,0,0,0,0,1,219,1,202210,20221015,MFU,2,NCOG,3,CTD,1,170,6000,NA,76.7 55.0,2210RL_006,6,2,34.87891833,-121.2154567,0,May be labeled 76.7_51 
202210_076.7_055.0_40,0,0,0,0,1,220,1,202210,20221015,MFU,2,NCOG,3,CTD,1,40,4000,NA,76.7 55.0,2210RL_006,6,5,34.87891833,-121.2154567,0,May be labeled 76.7_51 
202210_076.7_055.0_515,0,0,0,0,1,221,1,202210,20221015,MFU,2,NCOG,3,CTD,1,515,6000,NA,76.7 55.0,2210RL_006,6,1,34.87891833,-121.2154567,0,May be labeled 76.7_51 
202210_080.7_059.9_10,0,0,0,0,1,222,1,202210,20221013,MFU,2,NCOG,3,CTD,1,10,2000,NA,80.7 59.9,2210RL_001,1,13,34.03382833,-121.0563317,0,0
202210_080.7_059.9_100,0,0,0,0,1,223,1,202210,20221013,MFU,2,NCOG,3,CTD,1,100,6000,NA,80.7 59.9,2210RL_001,1,5,34.03382833,-121.0563317,0,0
202210_080.7_059.9_170,0,0,0,0,1,224,1,202210,20221013,MFU,2,NCOG,3,CTD,1,170,6000,NA,80.7 59.9,2210RL_001,1,3,34.03382833,-121.0563317,0,0
202210_080.7_059.9_515,0,0,0,0,1,225,1,202210,20221013,MFU,2,NCOG,3,CTD,1,515,6000,NA,80.7 59.9,2210RL_001,1,1,34.03382833,-121.0563317,0,0
202210_081.2_053.9_30,0,0,0,0,1,226,1,202210,20221013,MFU,2,NCOG,3,CTD,1,30,4000,NA,81.2 53.9,2210RL_002,2,3,34.14325333,-120.5919967,0,30m is NOT chl max. Mixed layed own to ~25m.
202210_081.2_053.9_90,0,0,0,0,1,227,1,202210,20221013,MFU,2,NCOG,3,CTD,1,90,6000,NA,81.2 53.9,2210RL_002,2,1,34.14325333,-120.5919967,0,0
202210_082.7_046.1_10,1,0,1,145,1,228,1,202210,20221014,MFU,2,NCOG,3,CTD,1,10,2000,NA,82.7 46.1,2210RL_003,3,7,34.138455,-119.875925,0,DNA 10m is wrong foil see chl max
202210_082.7_046.1_100,0,0,0,0,1,229,1,202210,20221014,MFU,2,NCOG,3,CTD,1,100,6000,NA,82.7 46.1,2210RL_003,3,3,34.138455,-119.875925,0,0
202210_082.7_046.1_38,0,0,0,0,1,230,1,202210,20221014,MFU,2,NCOG,3,CTD,1,38,2000,NA,82.7 46.1,2210RL_003,3,5,34.138455,-119.875925,0,0
202210_083.6_051.5_21,0,0,0,0,1,231,1,202210,20221018,MFU,2,NCOG,3,CTD,1,21,1950,NA,83.6 51.5,2210RL_016,16,4,33.81013333,-120.1284783,0,Two Chla peaks 5m > 21m
202210_083.6_051.5_5,0,0,0,0,1,232,1,202210,20221018,MFU,2,NCOG,3,CTD,1,5,1950,NA,83.6 51.5,2210RL_016,16,5,33.81013333,-120.1284783,0,Two Chla peaks 5m > 21m
202210_084.0_041.7_80,0,0,0,0,1,233,1,202210,20221014,MFU,2,NCOG,3,CTD,1,80,5500,NA,84.0 41.7,2210RL_004,4,1,34.05617833,-119.4034367,0,0
202210_084.5_043.5_10,0,0,0,0,1,234,1,202210,20221014,MFU,2,NCOG,3,CTD,1,10,2000,NA,84.5 43.5,2210RL_005,5,7,33.92825667,-119.4754,0,0
202210_084.5_043.5_170,0,0,0,0,1,235,1,202210,20221014,MFU,2,NCOG,3,CTD,1,170,6000,NA,84.5 43.5,2210RL_005,5,2,33.92825667,-119.4754,0,0
202210_084.5_043.5_31,0,0,0,0,1,236,1,202210,20221014,MFU,2,NCOG,3,CTD,1,31,4000,NA,84.5 43.5,2210RL_005,5,5,33.92825667,-119.4754,0,0
202210_084.5_043.5_380,0,0,0,0,1,237,1,202210,20221014,MFU,2,NCOG,3,CTD,1,380,6000,NA,84.5 43.5,2210RL_005,5,1,33.92825667,-119.4754,0,0
