sample-id,delphinidae_all,other_mm_all,mm_any_all,delphinidae_tot_reads,Bio-rep,unique_biorep_numeric,Tech-rep,Cruise,Date_YYYYMMDD,Primer,Primer_numeric,Collection_method,Collection_method_numeric,Collection_device,Collection_device_numeric,Depth_m,Volume_filt_mL,Vol_filt_grp_mL,station,site,site.numeric,bottle,latitude,longitude,input,filtered,denoisedF,denoisedR,merged,nonchim,length_filter
010_Win_6_Chlamax_17m_03,1.0,0.0,1.0,2.0,3.0,124.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,64978,58742,68604,68521,55090,55060,18949
010_Win_6_Chlamax_17m_03-2,0.0,0.0,0.0,0.0,3.0,124.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,66611,58888,63339,63261,43343,42291,2238
010_Win_6_Chlamax_17m_03-3,0.0,0.0,0.0,0.0,3.0,124.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,17.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,6.0,35.48039167,-120.38518,380787,347576,393642,393655,113165,112734,42281
010_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,116.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,281430,253321,263426,262628,252479,224742,25668
010_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,116.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,515384,460565,499214,498697,488350,470904,42142
010_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,116.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,568641,496711,543612,543104,493104,481267,99395
010_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,117.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,136211,116064,126770,126644,110559,110515,22169
010_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,117.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,776837,658273,712247,710926,581870,577059,250152
010_Win_8_10m_02-3,0.0,0.0,0.0,0.0,2.0,117.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,467603,416634,471280,470950,344225,342714,158648
010_Win_8_10m_03,0.0,0.0,0.0,0.0,3.0,118.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,345423,283135,296666,296472,101412,101215,29994
010_Win_8_10m_03-2,0.0,0.0,0.0,0.0,3.0,118.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,118321,105159,113138,114263,84705,84159,13112
010_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,118.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 55.0,2210RL_010,10.0,8.0,35.48039167,-120.38518,390221,343406,347500,347363,227343,227176,164607
011_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,139.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,1.0,35.57421833,-120.5827717,613360,552282,607613,606216,511579,477968,85522
011_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,139.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,1.0,35.57421833,-120.5827717,253581,219447,234954,235558,174829,113437,49598
011_GEM_1_515m-3,0.0,0.0,0.0,0.0,1.0,139.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,1.0,35.57421833,-120.5827717,444771,389748,434210,433811,295552,277192,132576
011_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,134.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,2.0,35.57421833,-120.5827717,4205,3733,3937,3883,2962,2909,2120
011_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,134.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,2.0,35.57421833,-120.5827717,431856,371168,389511,388669,319996,270135,131680
011_GEM_2_170m-3,0.0,0.0,0.0,0.0,1.0,134.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,2.0,35.57421833,-120.5827717,669467,590354,632766,632378,551068,511768,285584
011_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,126.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,3.0,35.57421833,-120.5827717,246020,218888,266103,265480,152395,140975,86549
011_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,126.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,3.0,35.57421833,-120.5827717,524327,445238,473109,475586,366476,339486,157643
011_GEM_3_100m-3,0.0,0.0,0.0,0.0,1.0,126.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,3.0,35.57421833,-120.5827717,334288,268841,357919,356667,223053,218989,97369
011_GEM_5_Chlamax_18m,0.0,0.0,0.0,0.0,1.0,135.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,18.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,5.0,35.57421833,-120.5827717,100731,91622,98697,98443,83428,81491,22091
011_GEM_5_Chlamax_18m-2,0.0,0.0,0.0,0.0,1.0,135.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,18.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,5.0,35.57421833,-120.5827717,322355,260438,292210,289192,228750,225095,85627
011_GEM_5_Chlamax_18m-3,0.0,0.0,0.0,0.0,1.0,135.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,18.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,5.0,35.57421833,-120.5827717,450020,389174,426284,425409,316322,314324,84678
011_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,130.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,7.0,35.57421833,-120.5827717,132419,119681,133820,133444,88380,86210,26062
011_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,130.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,7.0,35.57421833,-120.5827717,510238,430997,475760,479417,390497,380543,92328
011_GEM_7_10m-3,0.0,0.0,0.0,0.0,1.0,130.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 52.1,2210RL_011,11.0,7.0,35.57421833,-120.5827717,335730,280350,295214,295196,251137,249604,59794
011_Win_4_100m_01,0.0,0.0,0.0,0.0,1.0,127.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,668993,571358,681714,683350,489582,474215,101633
011_Win_4_100m_01-1,0.0,0.0,0.0,0.0,1.0,127.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,680740,608304,757044,755950,496758,481964,133577
011_Win_4_100m_01-2,0.0,0.0,0.0,0.0,1.0,127.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,744572,658907,714075,713414,419442,392165,100112
011_Win_4_100m_02,0.0,0.0,0.0,0.0,2.0,128.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,157398,118767,132904,132803,85238,85053,66822
011_Win_4_100m_02-2,0.0,0.0,0.0,0.0,2.0,128.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,32887,28687,30109,30062,26166,25530,16563
011_Win_4_100m_02-3,0.0,0.0,0.0,0.0,2.0,128.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,34664,30468,31260,31205,6908,6772,845
011_Win_4_100m_03,0.0,0.0,0.0,0.0,3.0,129.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1800.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,273230,221952,240045,239919,159983,157697,8768
011_Win_4_100m_03-2,0.0,0.0,0.0,0.0,3.0,129.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1800.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,263331,237182,242124,242005,174781,174400,122950
011_Win_4_100m_03-3,0.0,0.0,0.0,0.0,3.0,129.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,100.0,1800.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,4.0,35.57421833,-120.5827717,437310,384673,395231,395100,259802,259378,138817
011_Win_6_Chlamax_18m_01,0.0,0.0,0.0,0.0,1.0,136.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,459496,416018,436691,434555,416485,370572,44240
011_Win_6_Chlamax_18m_01-1,0.0,0.0,0.0,0.0,1.0,136.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,689884,618033,633779,638792,609182,572403,155290
011_Win_6_Chlamax_18m_01-2,0.0,0.0,0.0,0.0,1.0,136.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,527556,461355,506172,505370,458036,445292,84781
011_Win_6_Chlamax_18m_02,0.0,0.0,0.0,0.0,2.0,137.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,180529,166927,186687,186707,176106,175383,95331
011_Win_6_Chlamax_18m_02-2,0.0,0.0,0.0,0.0,2.0,137.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,439831,396953,441438,440985,349845,348864,166213
011_Win_6_Chlamax_18m_02-3,0.0,0.0,0.0,0.0,2.0,137.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,417049,375021,467586,466898,436648,435727,199961
011_Win_6_Chlamax_18m_03,0.0,0.0,0.0,0.0,3.0,138.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,324353,282836,434389,434084,323670,322902,191046
011_Win_6_Chlamax_18m_03-2,0.0,0.0,0.0,0.0,3.0,138.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,163499,146892,201859,202027,93618,93599,74094
011_Win_6_Chlamax_18m_03-3,0.0,0.0,0.0,0.0,3.0,138.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,18.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,6.0,35.57421833,-120.5827717,137599,116822,156608,156497,79720,79720,13595
011_Win_8_10m_01,0.0,0.0,0.0,0.0,1.0,131.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,506149,468405,478930,477716,458194,408065,106458
011_Win_8_10m_01-1,0.0,0.0,0.0,0.0,1.0,131.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,467082,426954,435176,434871,413266,378953,95718
011_Win_8_10m_01-2,0.0,0.0,0.0,0.0,1.0,131.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,665373,576673,603563,607597,460969,445327,136624
011_Win_8_10m_02,0.0,0.0,0.0,0.0,2.0,132.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,56598,51455,62075,62029,40730,40593,15910
011_Win_8_10m_02-2,0.0,0.0,0.0,0.0,2.0,132.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,501036,440869,508201,507393,361199,358239,147591
011_Win_8_10m_02-3,0.0,0.0,0.0,0.0,2.0,132.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,2076006,1896526,2197399,2196092,2016094,2001081,429878
011_Win_8_10m_03,0.0,0.0,0.0,0.0,3.0,133.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,458415,393506,401308,401216,367563,359043,199478
011_Win_8_10m_03-2,0.0,0.0,0.0,0.0,3.0,133.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,335199,302757,337004,336941,123928,123530,64497
011_Win_8_10m_03-3,0.0,0.0,0.0,0.0,3.0,133.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 52.1,2210RL_011,11.0,8.0,35.57421833,-120.5827717,354561,313986,323917,323765,170868,170811,15072
012_GEM_1_60m,0.0,0.0,0.0,0.0,1.0,144.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,60.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,1.0,35.63402167,-120.7119117,7705,6899,7081,7005,5911,5792,988
012_GEM_1_60m-2,0.0,1.0,1.0,0.0,1.0,144.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,60.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,1.0,35.63402167,-120.7119117,699143,609558,643654,642478,429425,412134,40186
012_GEM_1_60m-3,0.0,0.0,0.0,0.0,1.0,144.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,60.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,1.0,35.63402167,-120.7119117,19941,17220,19701,18633,15753,15416,1598
012_GEM_3_10m,0.0,0.0,0.0,0.0,1.0,140.0,1.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,3.0,35.63402167,-120.7119117,9324,8565,10873,10826,5978,5886,883
012_GEM_3_10m-2,0.0,0.0,0.0,0.0,1.0,140.0,2.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,3.0,35.63402167,-120.7119117,516863,409756,450310,448879,319251,312519,24027
012_GEM_3_10m-3,0.0,0.0,0.0,0.0,1.0,140.0,3.0,202210.0,20221016.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,73.3 50.0,2210RL_012,12.0,3.0,35.63402167,-120.7119117,855,734,731,731,0,0,0
012_Win_2_60m_01,0.0,0.0,0.0,0.0,1.0,145.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,617763,572063,588214,588694,565580,447327,6144
012_Win_2_60m_01-1,0.0,0.0,0.0,0.0,1.0,145.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,20058,18302,18902,18561,17280,15658,245
012_Win_2_60m_01-2,0.0,0.0,0.0,0.0,1.0,145.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,953547,857078,936671,935133,882581,802796,32560
012_Win_2_60m_02,0.0,0.0,0.0,0.0,2.0,146.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,174126,157075,174423,174260,140823,140302,58957
012_Win_2_60m_02-3,0.0,0.0,0.0,0.0,2.0,146.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,364664,332339,362787,361986,290367,287580,65686
012_Win_2_60m_03,0.0,0.0,0.0,0.0,3.0,147.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,575870,528326,534323,534043,532732,532566,106609
012_Win_2_60m_03-2,0.0,0.0,0.0,0.0,3.0,147.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,312487,281895,283695,283640,214474,212958,46645
012_Win_2_60m_03-3,0.0,0.0,0.0,0.0,3.0,147.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,60.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,2.0,35.63402167,-120.7119117,200235,181666,182999,183454,160235,160098,62401
012_Win_4_10m_01,0.0,0.0,0.0,0.0,1.0,141.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,190657,170089,182379,182688,169690,165181,8575
012_Win_4_10m_01-1,0.0,0.0,0.0,0.0,1.0,141.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,639973,576790,614608,609335,576881,568298,34633
012_Win_4_10m_01-2,0.0,0.0,0.0,0.0,1.0,141.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,814106,725425,843157,841444,776296,757013,26732
012_Win_4_10m_02,0.0,0.0,0.0,0.0,2.0,142.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,499783,459727,568531,568331,468516,465394,61832
012_Win_4_10m_02-2,0.0,0.0,0.0,0.0,2.0,142.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,385154,311325,376714,381320,332184,329308,103660
012_Win_4_10m_02-3,0.0,0.0,0.0,0.0,2.0,142.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,768821,706528,875528,880565,735619,728670,274641
012_Win_4_10m_03,0.0,0.0,0.0,0.0,3.0,143.0,1.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,353566,306846,334968,335097,214788,214742,67959
012_Win_4_10m_03-2,0.0,0.0,0.0,0.0,3.0,143.0,2.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,27322,23611,26569,26453,16199,16082,2846
012_Win_4_10m_03-3,0.0,0.0,0.0,0.0,3.0,143.0,3.0,202210.0,20221016.0,DL,1.0,RREAS,2.0,CTD,1.0,10.0,2000.0,1400 - 2000,73.3 50.0,2210RL_012,12.0,4.0,35.63402167,-120.7119117,387246,347635,359937,359869,161641,161385,25677
013_GEM_1_515m,0.0,0.0,0.0,0.0,1.0,160.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,1.0,35.65952833,-121.16355,75145,68807,74962,74623,63158,59733,10352
013_GEM_1_515m-2,0.0,0.0,0.0,0.0,1.0,160.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,1.0,35.65952833,-121.16355,462663,386643,393199,392833,312498,155990,82090
013_GEM_1_515m-3,0.0,0.0,0.0,0.0,1.0,160.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,515.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,1.0,35.65952833,-121.16355,472681,404650,429145,427838,300340,265123,77875
013_GEM_2_170m,0.0,0.0,0.0,0.0,1.0,155.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,2.0,35.65952833,-121.16355,1167,1041,1023,987,701,694,151
013_GEM_2_170m-2,0.0,0.0,0.0,0.0,1.0,155.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,2.0,35.65952833,-121.16355,680329,587005,608754,607852,470029,373726,151496
013_GEM_2_170m-3,0.0,0.0,0.0,0.0,1.0,155.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,170.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,2.0,35.65952833,-121.16355,489054,415245,433953,438136,355975,305267,63867
013_GEM_3_100m,0.0,0.0,0.0,0.0,1.0,148.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,3.0,35.65952833,-121.16355,367882,342383,349446,349326,313012,312902,0
013_GEM_3_100m-2,0.0,0.0,0.0,0.0,1.0,148.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,3.0,35.65952833,-121.16355,232897,211927,212019,212118,210149,209842,207512
013_GEM_3_100m-3,0.0,0.0,0.0,0.0,1.0,148.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,100.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,3.0,35.65952833,-121.16355,3187,38,37,25,25,25,0
013_GEM_5_Chlamax_46m,0.0,0.0,0.0,0.0,1.0,156.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,5.0,35.65952833,-121.16355,310633,290232,296016,295964,44644,44644,6
013_GEM_5_Chlamax_46m-2,0.0,0.0,0.0,0.0,1.0,156.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,5.0,35.65952833,-121.16355,442678,413478,493393,493589,440548,440301,49346
013_GEM_5_Chlamax_46m-3,0.0,0.0,0.0,0.0,1.0,156.0,3.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,46.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,5.0,35.65952833,-121.16355,3166,2664,2899,2898,0,0,0
013_GEM_7_10m,0.0,0.0,0.0,0.0,1.0,152.0,1.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,7.0,35.65952833,-121.16355,10349,6528,10862,11012,6285,6285,1047
013_GEM_7_10m-2,0.0,0.0,0.0,0.0,1.0,152.0,2.0,202210.0,20221017.0,DL,1.0,GEMCAP,1.0,CTD,1.0,10.0,1000.0,800 - 1000,70.0 66.7,2210RL_013,13.0,7.0,35.65952833,-121.16355,2101,1878,4005,4039,3351,3351,2739
